"","album_uri","album_name","album_img","album_release_date","album_release_year","album_popularity","track_name","track_uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode","track_popularity","band"
"73","26paS1Rzj1L0d3Zr1WBTIj","From The Muddy Banks Of The Wishkah","https://i.scdn.co/image/00dad7b62ef68ba40a47fd44c48a693bb58ece8e","1996-01-01",1996-01-01,41,"Lithium - Live In Amsterdam, Holland / 1991","6xz5z7boT8CTTnrkliVQje",0.388,0.892,"A",-6.386,"major",0.112,0.04,0,0.669,0.241,127.194,250093,4,"A major",40,"Nirvana"
"74","26paS1Rzj1L0d3Zr1WBTIj","From The Muddy Banks Of The Wishkah","https://i.scdn.co/image/00dad7b62ef68ba40a47fd44c48a693bb58ece8e","1996-01-01",1996-01-01,41,"Sliver - Live","3EYGzUnZwOaZyz19aKKc4P",0.383,0.952,"B",-5.342,"major",0.123,0.00151,2.03e-05,0.689,0.597,73.294,115933,4,"B major",31,"Nirvana"
"75","26paS1Rzj1L0d3Zr1WBTIj","From The Muddy Banks Of The Wishkah","https://i.scdn.co/image/00dad7b62ef68ba40a47fd44c48a693bb58ece8e","1996-01-01",1996-01-01,41,"Spank Thru - Live","4rJdRFpjraGomJgvH6HZrY",0.289,0.893,"D",-6.515,"major",0.0545,0.00344,0.000301,0.884,0.474,129.853,190467,4,"D major",29,"Nirvana"
"76","26paS1Rzj1L0d3Zr1WBTIj","From The Muddy Banks Of The Wishkah","https://i.scdn.co/image/00dad7b62ef68ba40a47fd44c48a693bb58ece8e","1996-01-01",1996-01-01,41,"Scentless Apprentice - Live","1JvV5AARVBRFgoVWc5zxHq",0.361,0.951,"C#",-6.659,"major",0.0897,3.09e-06,0.524,0.675,0.172,93.512,211133,4,"C# major",30,"Nirvana"
"77","26paS1Rzj1L0d3Zr1WBTIj","From The Muddy Banks Of The Wishkah","https://i.scdn.co/image/00dad7b62ef68ba40a47fd44c48a693bb58ece8e","1996-01-01",1996-01-01,41,"Heart-Shaped Box - Live","1hVhAkWeALdWAyuV3rR7Eg",0.417,0.752,"C#",-6.963,"major",0.0465,0.231,8.73e-06,0.143,0.344,105.892,281600,4,"C# major",41,"Nirvana"
"78","26paS1Rzj1L0d3Zr1WBTIj","From The Muddy Banks Of The Wishkah","https://i.scdn.co/image/00dad7b62ef68ba40a47fd44c48a693bb58ece8e","1996-01-01",1996-01-01,41,"Milk It - Live","38LdbwRfiBOQlWYJ4PbVul",0.392,0.85,"C#",-6.888,"major",0.162,0.00302,0.00223,0.694,0.227,144.591,225667,4,"C# major",29,"Nirvana"
"79","26paS1Rzj1L0d3Zr1WBTIj","From The Muddy Banks Of The Wishkah","https://i.scdn.co/image/00dad7b62ef68ba40a47fd44c48a693bb58ece8e","1996-01-01",1996-01-01,41,"Negative Creep - Live In Seattle, WA. / 1991","2cGGiNxwOle26xZz6wVNWj",0.178,0.983,"D",-6.368,"major",0.229,0.000562,1.63e-05,0.973,0.142,168.559,163640,4,"D major",29,"Nirvana"
"80","26paS1Rzj1L0d3Zr1WBTIj","From The Muddy Banks Of The Wishkah","https://i.scdn.co/image/00dad7b62ef68ba40a47fd44c48a693bb58ece8e","1996-01-01",1996-01-01,41,"Polly - Live","5jByAKQ5Qg1NeXtn0SZzpv",0.457,0.978,"C",-6.16,"major",0.12,0.003,0.00011,0.121,0.418,145.828,150067,4,"C major",30,"Nirvana"
"81","26paS1Rzj1L0d3Zr1WBTIj","From The Muddy Banks Of The Wishkah","https://i.scdn.co/image/00dad7b62ef68ba40a47fd44c48a693bb58ece8e","1996-01-01",1996-01-01,41,"Breed - Live","46wCXtUqCtSUjde2DJWqJR",0.203,0.947,"D",-6.552,"major",0.283,0.000526,0.0027,0.204,0.154,154.772,208190,4,"D major",29,"Nirvana"
"82","26paS1Rzj1L0d3Zr1WBTIj","From The Muddy Banks Of The Wishkah","https://i.scdn.co/image/00dad7b62ef68ba40a47fd44c48a693bb58ece8e","1996-01-01",1996-01-01,41,"Tourette's - Live","6DloxAA5VWlaNX6nruBn1u",0.301,0.97,"C#",-5.955,"major",0.128,0.00161,0.933,0.918,0.269,169.501,115357,4,"C# major",29,"Nirvana"
"83","26paS1Rzj1L0d3Zr1WBTIj","From The Muddy Banks Of The Wishkah","https://i.scdn.co/image/00dad7b62ef68ba40a47fd44c48a693bb58ece8e","1996-01-01",1996-01-01,41,"Blew - Live","78A31Lgj7NOdLi3M2X0e1m",0.279,0.953,"G",-6.734,"major",0.149,0.000395,0.000117,0.712,0.231,132.372,216240,4,"G major",27,"Nirvana"
"84","1WIWO8C3A3bD4ePs2bt55A","Nirvana (International Version)","https://i.scdn.co/image/b7eb17906e2ff93aaf3e577bf72f6a5c918c76f5","2002-01-01",2002-01-01,42,"You Know You're Right","6Y7kQLHkeKV8bJCvNCOy5p",0.279,0.721,"F",-6.412,"minor",0.128,0.0262,0.000588,0.105,0.368,169.495,218027,4,"F minor",42,"Nirvana"
"85","1WIWO8C3A3bD4ePs2bt55A","Nirvana (International Version)","https://i.scdn.co/image/b7eb17906e2ff93aaf3e577bf72f6a5c918c76f5","2002-01-01",2002-01-01,42,"About A Girl","3reXF6Dgq0EHqx86ZLtKTZ",0.411,0.93,"B",-4.535,"minor",0.036,2.14e-05,5.52e-06,0.308,0.572,131.857,166600,4,"B minor",0,"Nirvana"
"86","1WIWO8C3A3bD4ePs2bt55A","Nirvana (International Version)","https://i.scdn.co/image/b7eb17906e2ff93aaf3e577bf72f6a5c918c76f5","2002-01-01",2002-01-01,42,"Been A Son - Blew EP Version","7H7BFImlMzw78umypRGw5Z",0.396,0.942,"A",-5.02,"major",0.0808,0.00462,0.00128,0.157,0.514,142.708,140627,4,"A major",0,"Nirvana"
"87","1WIWO8C3A3bD4ePs2bt55A","Nirvana (International Version)","https://i.scdn.co/image/b7eb17906e2ff93aaf3e577bf72f6a5c918c76f5","2002-01-01",2002-01-01,42,"Sliver","7pJQpDZPjbcaciE9I0drhk",0.407,0.849,"F",-5.555,"major",0.0655,7.4e-05,0.000245,0.107,0.465,141.186,130973,4,"F major",0,"Nirvana"
"88","1WIWO8C3A3bD4ePs2bt55A","Nirvana (International Version)","https://i.scdn.co/image/b7eb17906e2ff93aaf3e577bf72f6a5c918c76f5","2002-01-01",2002-01-01,42,"Smells Like Teen Spirit","0mwxyVaOQd4k4uEokUYOHn",0.495,0.87,"C#",-5.903,"major",0.0479,1.66e-05,0.000624,0.118,0.792,116.737,300791,4,"C# major",33,"Nirvana"
"89","1WIWO8C3A3bD4ePs2bt55A","Nirvana (International Version)","https://i.scdn.co/image/b7eb17906e2ff93aaf3e577bf72f6a5c918c76f5","2002-01-01",2002-01-01,42,"Come As You Are","1DynGDr2Zx6rPtxHOg6Zs4",0.52,0.834,"E",-6.361,"minor",0.0348,0.000126,0.00102,0.0901,0.54,119.939,219027,4,"E minor",33,"Nirvana"
"90","1WIWO8C3A3bD4ePs2bt55A","Nirvana (International Version)","https://i.scdn.co/image/b7eb17906e2ff93aaf3e577bf72f6a5c918c76f5","2002-01-01",2002-01-01,42,"Lithium","2ySR8zNcAMRB4bweLp44eL",0.687,0.682,"G",-5.823,"major",0.0361,0.00147,0,0.0707,0.399,123.207,257133,4,"G major",32,"Nirvana"
"91","1WIWO8C3A3bD4ePs2bt55A","Nirvana (International Version)","https://i.scdn.co/image/b7eb17906e2ff93aaf3e577bf72f6a5c918c76f5","2002-01-01",2002-01-01,42,"In Bloom - Nevermind Version","4f2xKLP8ycGK1i77ZJWnrt",0.447,0.853,"A#",-5.841,"minor",0.0532,2.91e-05,4.76e-05,0.299,0.552,158.28,253440,4,"A# minor",33,"Nirvana"
"92","1WIWO8C3A3bD4ePs2bt55A","Nirvana (International Version)","https://i.scdn.co/image/b7eb17906e2ff93aaf3e577bf72f6a5c918c76f5","2002-01-01",2002-01-01,42,"Heart-Shaped Box","3e8DleDxWus4ekhecJyQWp",0.232,0.803,"C#",-6.802,"major",0.101,0.104,0.0177,0.0995,0.251,200.92,279040,4,"C# major",31,"Nirvana"
"93","1WIWO8C3A3bD4ePs2bt55A","Nirvana (International Version)","https://i.scdn.co/image/b7eb17906e2ff93aaf3e577bf72f6a5c918c76f5","2002-01-01",2002-01-01,42,"Pennyroyal Tea - Single Mix","2CnbVIsMWzDKExmBqkedgI",0.385,0.759,"A",-7.416,"major",0.0469,7.06e-05,7.24e-05,0.125,0.194,114.059,215227,4,"A major",29,"Nirvana"
"94","1WIWO8C3A3bD4ePs2bt55A","Nirvana (International Version)","https://i.scdn.co/image/b7eb17906e2ff93aaf3e577bf72f6a5c918c76f5","2002-01-01",2002-01-01,42,"Rape Me","50Nmatoif5ngabJedw27e4",0.419,0.86,"G#",-7.473,"major",0.0512,0.00358,3.13e-06,0.0765,0.213,112.03,169133,4,"G# major",34,"Nirvana"
"95","1WIWO8C3A3bD4ePs2bt55A","Nirvana (International Version)","https://i.scdn.co/image/b7eb17906e2ff93aaf3e577bf72f6a5c918c76f5","2002-01-01",2002-01-01,42,"Dumb","7qxmBIp4TYzK98we7dmGbx",0.683,0.48,"F#",-8.895,"major",0.0269,0.249,0.2,0.331,0.833,113.778,149533,4,"F# major",31,"Nirvana"
"96","1WIWO8C3A3bD4ePs2bt55A","Nirvana (International Version)","https://i.scdn.co/image/b7eb17906e2ff93aaf3e577bf72f6a5c918c76f5","2002-01-01",2002-01-01,42,"All Apologies - MTV Unplugged","3jVRMzYp5vO4Nd425IEI7d",0.641,0.537,"C#",-8.45,"major",0.0312,0.464,4.67e-05,0.689,0.214,109.004,225067,4,"C# major",33,"Nirvana"
"97","1WIWO8C3A3bD4ePs2bt55A","Nirvana (International Version)","https://i.scdn.co/image/b7eb17906e2ff93aaf3e577bf72f6a5c918c76f5","2002-01-01",2002-01-01,42,"The Man Who Sold The World - MTV Unplugged","3jxrPXWriZPIXKGbuniXhW",0.484,0.687,"C#",-7.746,"minor",0.0294,0.37,0.000271,0.914,0.411,114.98,230267,4,"C# minor",49,"Nirvana"
"98","1WIWO8C3A3bD4ePs2bt55A","Nirvana (International Version)","https://i.scdn.co/image/b7eb17906e2ff93aaf3e577bf72f6a5c918c76f5","2002-01-01",2002-01-01,42,"Where Did You Sleep Last Night - Live Version","0bx2T62sxyvuHqgg5ZsgAc",0.551,0.673,"D#",-7.362,"major",0.0805,0.651,0.00047,0.683,0.349,108.482,302533,3,"D# major",31,"Nirvana"
"99","7xAzFnsPL6Bv84Cgvpg3yj","Live at Reading","https://i.scdn.co/image/46b4f05f707d37a49e57471943a963af3ca2e3e0","2009-01-01",2009-01-01,53,"Breed - 1992/Live at Reading","0TYJQVuc59U3jWDXEELhOI",0.102,0.994,"G#",-7.406,"major",0.118,0.00111,0.263,0.991,0.0393,161.906,192080,4,"G# major",49,"Nirvana"
"100","7xAzFnsPL6Bv84Cgvpg3yj","Live at Reading","https://i.scdn.co/image/46b4f05f707d37a49e57471943a963af3ca2e3e0","2009-01-01",2009-01-01,53,"Drain You - 1992/Live at Reading","53pd5oKvKCznvALZEMtME0",0.342,0.954,"C",-7.551,"minor",0.0746,0.00191,0.81,0.96,0.178,133.616,218440,4,"C minor",48,"Nirvana"
"101","7xAzFnsPL6Bv84Cgvpg3yj","Live at Reading","https://i.scdn.co/image/46b4f05f707d37a49e57471943a963af3ca2e3e0","2009-01-01",2009-01-01,53,"Aneurysm - 1992/Live at Reading","4w8pMNjlVefBOka4Awhfg4",0.216,0.979,"C#",-7.256,"major",0.0982,0.000232,0.925,0.688,0.177,133.376,275027,4,"C# major",46,"Nirvana"
"102","7xAzFnsPL6Bv84Cgvpg3yj","Live at Reading","https://i.scdn.co/image/46b4f05f707d37a49e57471943a963af3ca2e3e0","2009-01-01",2009-01-01,53,"School - 1992/Live at Reading","7AVXyNjj3ZNFjQ0FwNtmuP",0.175,0.98,"G#",-7.442,"major",0.116,0.00689,0.588,0.764,0.12,161.957,163280,4,"G# major",43,"Nirvana"
"103","7xAzFnsPL6Bv84Cgvpg3yj","Live at Reading","https://i.scdn.co/image/46b4f05f707d37a49e57471943a963af3ca2e3e0","2009-01-01",2009-01-01,53,"Sliver - 1992/Live at Reading","75fCa5ZzUeYK6x353oM9jQ",0.334,0.973,"B",-7.674,"major",0.0766,0.00646,0.0106,0.822,0.36,143.417,126120,4,"B major",43,"Nirvana"
"104","7xAzFnsPL6Bv84Cgvpg3yj","Live at Reading","https://i.scdn.co/image/46b4f05f707d37a49e57471943a963af3ca2e3e0","2009-01-01",2009-01-01,53,"In Bloom - 1992/Live at Reading","6PVLfkwBtG50sFw96KXCb6",0.26,0.92,"D",-7.453,"major",0.0748,0.0038,0.814,0.993,0.313,153.046,276160,4,"D major",46,"Nirvana"
"105","7xAzFnsPL6Bv84Cgvpg3yj","Live at Reading","https://i.scdn.co/image/46b4f05f707d37a49e57471943a963af3ca2e3e0","2009-01-01",2009-01-01,53,"Come As You Are - 1992/Live at Reading","57bJXivj8NfICIzPgNr08Z",0.334,0.965,"C#",-7.659,"major",0.0509,0.00112,0.499,0.803,0.347,123.393,216333,4,"C# major",44,"Nirvana"
"106","7xAzFnsPL6Bv84Cgvpg3yj","Live at Reading","https://i.scdn.co/image/46b4f05f707d37a49e57471943a963af3ca2e3e0","2009-01-01",2009-01-01,53,"Lithium - 1992/Live at Reading","0vdhBX4aQFSrf2McifCwKa",0.364,0.908,"C#",-7.572,"major",0.0552,0.0313,0.022,0.905,0.258,122.616,261813,4,"C# major",45,"Nirvana"
"107","7xAzFnsPL6Bv84Cgvpg3yj","Live at Reading","https://i.scdn.co/image/46b4f05f707d37a49e57471943a963af3ca2e3e0","2009-01-01",2009-01-01,53,"About A Girl - 1992/Live at Reading","6Z8999h4HCVdj0ifLaDMVR",0.357,0.969,"D#",-7.109,"minor",0.0438,2.93e-05,0.000429,0.877,0.36,129.619,171960,4,"D# minor",42,"Nirvana"
"108","7xAzFnsPL6Bv84Cgvpg3yj","Live at Reading","https://i.scdn.co/image/46b4f05f707d37a49e57471943a963af3ca2e3e0","2009-01-01",2009-01-01,53,"Tourette's - 1992/Live at Reading","5N9IbxfwZDeZktd9uPRJ1s",0.352,0.989,"A#",-6.814,"minor",0.0999,8e-05,0.988,0.47,0.0927,84.728,110573,4,"A# minor",41,"Nirvana"
"109","7xAzFnsPL6Bv84Cgvpg3yj","Live at Reading","https://i.scdn.co/image/46b4f05f707d37a49e57471943a963af3ca2e3e0","2009-01-01",2009-01-01,53,"Polly - 1992/Live at Reading","62ybYHOYz8Esyq7v14g80g",0.526,0.545,"C#",-12.146,"minor",0.0332,0.45,0,0.333,0.404,125.694,168627,4,"C# minor",42,"Nirvana"
"110","7xAzFnsPL6Bv84Cgvpg3yj","Live at Reading","https://i.scdn.co/image/46b4f05f707d37a49e57471943a963af3ca2e3e0","2009-01-01",2009-01-01,53,"Lounge Act - 1992/Live at Reading","7q3etTUVUxt0FlT4eBcCeB",0.284,0.983,"C#",-6.209,"major",0.0893,0.0269,0.506,0.813,0.282,143.279,156787,4,"C# major",41,"Nirvana"
"111","7xAzFnsPL6Bv84Cgvpg3yj","Live at Reading","https://i.scdn.co/image/46b4f05f707d37a49e57471943a963af3ca2e3e0","2009-01-01",2009-01-01,53,"Smells Like Teen Spirit - 1992/Live at Reading","5khBrEuhBRn5ZeY2RCvfKd",0.41,0.964,"G",-6.648,"major",0.0763,0.000706,0.745,1,0.274,121.868,285187,4,"G major",48,"Nirvana"
"112","7xAzFnsPL6Bv84Cgvpg3yj","Live at Reading","https://i.scdn.co/image/46b4f05f707d37a49e57471943a963af3ca2e3e0","2009-01-01",2009-01-01,53,"On A Plain - 1992/Live at Reading","4vw9uu7j3B88TCFpGCW0oL",0.366,0.981,"C#",-6.625,"major",0.0634,0.00402,0.951,0.38,0.348,129.616,180293,4,"C# major",40,"Nirvana"
"113","7xAzFnsPL6Bv84Cgvpg3yj","Live at Reading","https://i.scdn.co/image/46b4f05f707d37a49e57471943a963af3ca2e3e0","2009-01-01",2009-01-01,53,"Negative Creep - 1992/Live at Reading","30uojZXrZdls1Vm3vxz4Sc",0.208,0.979,"C#",-6.888,"major",0.127,0.00172,0.826,0.396,0.118,80.554,172440,4,"C# major",39,"Nirvana"
"114","7xAzFnsPL6Bv84Cgvpg3yj","Live at Reading","https://i.scdn.co/image/46b4f05f707d37a49e57471943a963af3ca2e3e0","2009-01-01",2009-01-01,53,"Been A Son - 1992/Live at Reading","6SyxXMFKszG8qGETjQAVHA",0.293,0.987,"F#",-7.268,"major",0.151,0.0113,0.943,0.752,0.181,145.955,133427,4,"F# major",38,"Nirvana"
"115","7xAzFnsPL6Bv84Cgvpg3yj","Live at Reading","https://i.scdn.co/image/46b4f05f707d37a49e57471943a963af3ca2e3e0","2009-01-01",2009-01-01,53,"All Apologies - 1992/Live at Reading","44saEbVWtEAli0dOp2l3vt",0.393,0.857,"C#",-6.945,"major",0.036,0.0293,0.0277,0.873,0.136,112.972,189853,4,"C# major",40,"Nirvana"
"116","7xAzFnsPL6Bv84Cgvpg3yj","Live at Reading","https://i.scdn.co/image/46b4f05f707d37a49e57471943a963af3ca2e3e0","2009-01-01",2009-01-01,53,"Blew - 1992/Live at Reading","6qtS4LsvWokQZ54Z56fOno",0.23,0.949,"C#",-6.848,"major",0.0797,2.24e-05,0.905,0.892,0.26,128.532,199720,4,"C# major",38,"Nirvana"
"117","7xAzFnsPL6Bv84Cgvpg3yj","Live at Reading","https://i.scdn.co/image/46b4f05f707d37a49e57471943a963af3ca2e3e0","2009-01-01",2009-01-01,53,"Dumb - 1992/Live at Reading","6lcvwm1RPVlDb10SxJm5Yl",0.542,0.855,"F#",-8.381,"major",0.0289,0.00482,1.79e-06,0.612,0.771,113.55,152400,4,"F# major",39,"Nirvana"
"118","7xAzFnsPL6Bv84Cgvpg3yj","Live at Reading","https://i.scdn.co/image/46b4f05f707d37a49e57471943a963af3ca2e3e0","2009-01-01",2009-01-01,53,"Stay Away - 1992/Live at Reading","1sYYK8A4hqQzPXth1FFxOf",0.302,0.979,"C#",-6.351,"major",0.142,0.000592,0.862,0.826,0.161,161.868,212933,4,"C# major",38,"Nirvana"
"119","24RN3saFUfzYYGLviEh4JZ","Facelift","https://i.scdn.co/image/09c9362e6c5e5c8bb3d3075c23f94455c156b9d9","1990-09-04",1990-09-04,40,"We Die Young","1OWF4S8SsfOx05qz7555kM",0.468,0.938,"C#",-8.154,"major",0.0709,8.5e-05,0.000698,0.0711,0.345,126.195,151307,4,"C# major",25,"Alice in Chains"
"120","24RN3saFUfzYYGLviEh4JZ","Facelift","https://i.scdn.co/image/09c9362e6c5e5c8bb3d3075c23f94455c156b9d9","1990-09-04",1990-09-04,40,"Man in the Box","3G0EKJZy0j3rMG077UawaC",0.346,0.765,"G#",-8.558,"major",0.0413,0.00229,7.54e-06,0.213,0.644,106.463,284427,4,"G# major",52,"Alice in Chains"
"121","24RN3saFUfzYYGLviEh4JZ","Facelift","https://i.scdn.co/image/09c9362e6c5e5c8bb3d3075c23f94455c156b9d9","1990-09-04",1990-09-04,40,"Sea Of Sorrow","1GiLg4KnRNA1Z0PdOVUG3f",0.272,0.832,"B",-9.178,"major",0.0654,0.0378,0,0.0655,0.227,122.605,348733,4,"B major",24,"Alice in Chains"
"122","24RN3saFUfzYYGLviEh4JZ","Facelift","https://i.scdn.co/image/09c9362e6c5e5c8bb3d3075c23f94455c156b9d9","1990-09-04",1990-09-04,40,"Bleed The Freak","1OpltCTtJTFwO3N3Qd7yKB",0.235,0.719,"G#",-10.609,"major",0.0713,0.0171,1.06e-05,0.27,0.268,118.208,241773,4,"G# major",24,"Alice in Chains"
"123","24RN3saFUfzYYGLviEh4JZ","Facelift","https://i.scdn.co/image/09c9362e6c5e5c8bb3d3075c23f94455c156b9d9","1990-09-04",1990-09-04,40,"I Can't Remember","76nG97oWd9XCX41udsFUYK",0.271,0.702,"G#",-10.174,"major",0.0421,0.00392,8.53e-06,0.203,0.18,104.298,221800,4,"G# major",19,"Alice in Chains"
"124","24RN3saFUfzYYGLviEh4JZ","Facelift","https://i.scdn.co/image/09c9362e6c5e5c8bb3d3075c23f94455c156b9d9","1990-09-04",1990-09-04,40,"Love, Hate, Love","5D6Rlq8ZvpXkmAVEXmpLjm",0.334,0.617,"G#",-10.146,"major",0.0427,0.0158,1.99e-05,0.0487,0.21,108.022,386707,4,"G# major",23,"Alice in Chains"
"125","24RN3saFUfzYYGLviEh4JZ","Facelift","https://i.scdn.co/image/09c9362e6c5e5c8bb3d3075c23f94455c156b9d9","1990-09-04",1990-09-04,40,"It Ain't Like That","0mR4RFHOIlV1hxgxcY1EXp",0.432,0.811,"G#",-8.578,"minor",0.0409,0.0274,2.7e-05,0.144,0.669,103.41,276827,4,"G# minor",20,"Alice in Chains"
"126","24RN3saFUfzYYGLviEh4JZ","Facelift","https://i.scdn.co/image/09c9362e6c5e5c8bb3d3075c23f94455c156b9d9","1990-09-04",1990-09-04,40,"Sunshine","5m9UvDOucObZxVFgxJOA3E",0.15,0.808,"C#",-8.026,"major",0.065,0.00913,4.77e-06,0.133,0.312,73.788,284707,4,"C# major",22,"Alice in Chains"
"127","24RN3saFUfzYYGLviEh4JZ","Facelift","https://i.scdn.co/image/09c9362e6c5e5c8bb3d3075c23f94455c156b9d9","1990-09-04",1990-09-04,40,"Put You Down","3MtQQT6v56PUPkMZhU3vm6",0.371,0.889,"F",-9.274,"minor",0.0693,0.00186,9.58e-06,0.336,0.503,114.423,195267,4,"F minor",18,"Alice in Chains"
"128","24RN3saFUfzYYGLviEh4JZ","Facelift","https://i.scdn.co/image/09c9362e6c5e5c8bb3d3075c23f94455c156b9d9","1990-09-04",1990-09-04,40,"Confusion","6kTtjlPolACRM4hg4GExWS",0.252,0.743,"D#",-8.603,"major",0.042,0.0188,2.98e-05,0.206,0.126,142.986,343093,4,"D# major",18,"Alice in Chains"
"129","24RN3saFUfzYYGLviEh4JZ","Facelift","https://i.scdn.co/image/09c9362e6c5e5c8bb3d3075c23f94455c156b9d9","1990-09-04",1990-09-04,40,"I Know Somethin (Bout You)","0wMLFmzM2mtAi04lkJDBqr",0.415,0.811,"G#",-9.748,"minor",0.0654,8.47e-05,1.1e-06,0.301,0.605,112.174,261600,4,"G# minor",16,"Alice in Chains"
"130","24RN3saFUfzYYGLviEh4JZ","Facelift","https://i.scdn.co/image/09c9362e6c5e5c8bb3d3075c23f94455c156b9d9","1990-09-04",1990-09-04,40,"Real Thing","0ZSLoQESRaJCP9yL5VSho9",0.339,0.891,"G#",-8.53,"major",0.089,0.0413,0,0.0794,0.163,124.274,243307,4,"G# major",17,"Alice in Chains"
"131","5S4uwjstcqxYWA6xwQhK4o","Facelift Live: The Palladium, Hollywood, CA 6 Oct 91 Remastered","https://i.scdn.co/image/277d7e72b9d3b2712023d45e8753be12387a6919","1991",1991-01-01,23,"Sickman","6NSG6TFsPCkddJEbhWOIeH",0.144,0.967,"B",-4.777,"minor",0.326,9.23e-06,0.0141,0.369,0.138,175.716,270016,3,"B minor",20,"Alice in Chains"
"132","5S4uwjstcqxYWA6xwQhK4o","Facelift Live: The Palladium, Hollywood, CA 6 Oct 91 Remastered","https://i.scdn.co/image/277d7e72b9d3b2712023d45e8753be12387a6919","1991",1991-01-01,23,"It Ain't Like That","0Qw59Ok4JO2GbIjt38xmLm",0.361,0.936,"C",-3.877,"major",0.0897,0.000156,4.49e-05,0.558,0.262,111.822,258443,4,"C major",19,"Alice in Chains"
"133","5S4uwjstcqxYWA6xwQhK4o","Facelift Live: The Palladium, Hollywood, CA 6 Oct 91 Remastered","https://i.scdn.co/image/277d7e72b9d3b2712023d45e8753be12387a6919","1991",1991-01-01,23,"Put You Down","3BIifZXk85UZNDJaGS0zDj",0.277,0.946,"G#",-4.528,"minor",0.187,1.33e-05,0.00422,0.984,0.174,119.014,189689,4,"G# minor",18,"Alice in Chains"
"134","5S4uwjstcqxYWA6xwQhK4o","Facelift Live: The Palladium, Hollywood, CA 6 Oct 91 Remastered","https://i.scdn.co/image/277d7e72b9d3b2712023d45e8753be12387a6919","1991",1991-01-01,23,"Would","1nyZi7PEdQY1ATzrrJ0mSs",0.33,0.897,"D",-5.728,"major",0.232,9.35e-06,0.0128,0.863,0.304,102.843,209229,4,"D major",20,"Alice in Chains"
"135","5S4uwjstcqxYWA6xwQhK4o","Facelift Live: The Palladium, Hollywood, CA 6 Oct 91 Remastered","https://i.scdn.co/image/277d7e72b9d3b2712023d45e8753be12387a6919","1991",1991-01-01,23,"Sunshine","3QiIMb9AeAmuEU8mHejejN",0.121,0.985,"A",-5.35,"major",0.102,0.0103,0.0168,0.559,0.0722,85.316,254891,4,"A major",18,"Alice in Chains"
"136","5S4uwjstcqxYWA6xwQhK4o","Facelift Live: The Palladium, Hollywood, CA 6 Oct 91 Remastered","https://i.scdn.co/image/277d7e72b9d3b2712023d45e8753be12387a6919","1991",1991-01-01,23,"We Die Young","0ZBB6jEN5b5jsGAC20nEQp",0.351,0.994,"D",-4.866,"major",0.105,0.00199,0.0064,0.946,0.168,132.484,160354,4,"D major",19,"Alice in Chains"
"137","5S4uwjstcqxYWA6xwQhK4o","Facelift Live: The Palladium, Hollywood, CA 6 Oct 91 Remastered","https://i.scdn.co/image/277d7e72b9d3b2712023d45e8753be12387a6919","1991",1991-01-01,23,"Real Thing","2kgxIiUA99yki7EJ4Tm9GI",0.288,0.943,"F#",-3.488,"minor",0.084,0.00124,0,0.841,0.324,133.969,224955,4,"F# minor",17,"Alice in Chains"
"138","5S4uwjstcqxYWA6xwQhK4o","Facelift Live: The Palladium, Hollywood, CA 6 Oct 91 Remastered","https://i.scdn.co/image/277d7e72b9d3b2712023d45e8753be12387a6919","1991",1991-01-01,23,"Sea Of Sorrow","51PUYkFbB9PHoP66uk6onW",0.191,0.994,"E",-3.997,"minor",0.164,0.0307,0.0209,0.984,0.0398,126.438,311446,4,"E minor",18,"Alice in Chains"
"139","5S4uwjstcqxYWA6xwQhK4o","Facelift Live: The Palladium, Hollywood, CA 6 Oct 91 Remastered","https://i.scdn.co/image/277d7e72b9d3b2712023d45e8753be12387a6919","1991",1991-01-01,23,"Bleed The Freak","0MTfMUvoezcoh8lYaUvz6p",0.152,0.877,"F#",-4.243,"minor",0.0923,1.4e-05,0.000152,0.537,0.193,91.106,236370,4,"F# minor",18,"Alice in Chains"
"140","5S4uwjstcqxYWA6xwQhK4o","Facelift Live: The Palladium, Hollywood, CA 6 Oct 91 Remastered","https://i.scdn.co/image/277d7e72b9d3b2712023d45e8753be12387a6919","1991",1991-01-01,23,"Man In The Box","2aXkXSFYj5fNJD43pM6Hrw",0.325,0.995,"A",-4.693,"major",0.15,0.0156,0.0789,0.866,0.0478,115.349,269990,4,"A major",20,"Alice in Chains"
"141","58NXIEYqmq5dQHg9nV9duM","Dirt","https://i.scdn.co/image/04c554f661d6b2c1bb8994f47c2a80874c976d6e","1992-01-01",1992-01-01,64,"Them Bones","4A065x9kJt955eGVqf813g",0.159,0.946,"A",-5.756,"major",0.0629,0.0235,8.06e-06,0.387,0.309,164.997,149467,1,"A major",62,"Alice in Chains"
"142","58NXIEYqmq5dQHg9nV9duM","Dirt","https://i.scdn.co/image/04c554f661d6b2c1bb8994f47c2a80874c976d6e","1992-01-01",1992-01-01,64,"Dam That River","22Ntyke0ZDZy2Uuf8BEDkU",0.427,0.913,"F#",-5.545,"minor",0.0806,0.00647,0,0.471,0.47,124.421,189360,4,"F# minor",53,"Alice in Chains"
